customer_id,age,country,booking_date,room_type,booking_channel,lead_time,adr(average daily rate),is_cancelled,total_revenue,booking_month,customer_risk_category,total_guests,stay_duration
5976,58,UAE,30-06-2023,Standard,Agent,124,12679.16,1,177508.24,June,High Risk,2,2
5981,63,Germany,26-02-2023,Standard,Online,5,2203.74,0,15426.18,February,Low Risk,2,18
5984,18,USA,11-11-2023,Standard,Agent,175,9200.87,1,110410.44,November,High Risk,1,11
5985,59,UAE,27-03-2023,Standard,Agent,11,7829.38,1,15658.76,March,Low Risk,1,12
5986,35,UK,19-07-2023,Standard,Online,113,9878.69,1,59272.14,July,High Risk,1,16
5989,50,India,08-04-2023,Standard,Online,67,9936.1,1,19872.2,April,Medium Risk,2,1
5990,29,Germany,27-10-2023,Standard,Corporate,106,4875.53,1,29253.18,October,High Risk,1,16
5993,33,UK,16-03-2023,Standard,Online,30,10844.82,1,130137.84,March,Low Risk,2,19
6002,29,UK,11-03-2023,Standard,Online,111,13989.79,1,97928.53,March,High Risk,1,20
6004,41,UAE,15-07-2023,Standard,Agent,79,14209.96,0,99469.72,July,Medium Risk,1,5
6006,62,USA,04-09-2023,Standard,Agent,4,4182.57,0,58555.98,September,Low Risk,1,17
6013,43,USA,19-02-2023,Standard,Online,169,10428.12,1,104281.2,February,High Risk,1,4
6016,27,UAE,26-04-2023,Standard,Online,58,6654.86,0,46584.02,April,Medium Risk,1,9
6020,22,India,22-02-2023,Standard,Agent,67,10535.67,0,31607.01,February,Medium Risk,1,17
6022,44,Germany,07-12-2023,Standard,Corporate,159,7529.08,1,30116.32,December,High Risk,2,5
6024,66,Germany,22-09-2023,Standard,Agent,80,9794.24,0,97942.4,September,Medium Risk,1,14
6030,43,India,17-05-2023,Standard,Online,35,14824.21,0,103769.47,May,Low Risk,2,15
6031,64,UAE,04-12-2023,Standard,Agent,178,2213.35,1,6640.05,December,High Risk,1,13
6032,51,UK,13-09-2023,Standard,Corporate,103,11323.34,1,11323.34,September,High Risk,1,2
6037,29,India,28-09-2023,Standard,Agent,164,7773.73,1,38868.65,September,High Risk,1,7
6038,40,India,07-02-2023,Standard,Corporate,125,11284.54,1,146699.02,February,High Risk,2,11
6041,65,UAE,13-12-2023,Standard,Corporate,142,11464.32,1,68785.92,December,High Risk,1,11
6047,20,UAE,29-12-2023,Standard,Online,143,11261.37,1,56306.85,December,High Risk,2,2
6051,66,UAE,16-09-2023,Standard,Corporate,48,7859.48,1,62875.84,September,Low Risk,2,3
6052,69,UAE,22-05-2023,Standard,Agent,77,4648.52,0,65079.28,May,Medium Risk,1,9
6055,50,USA,06-02-2023,Standard,Online,167,13282.61,1,146108.71,February,High Risk,2,6
6060,69,India,22-02-2023,Standard,Corporate,154,6670.63,1,20011.89,February,High Risk,1,17
6061,32,India,28-10-2023,Standard,Agent,117,4485.94,1,35887.52,October,High Risk,2,6
6062,63,UAE,15-10-2023,Standard,Online,119,11349.71,1,45398.84,October,High Risk,2,2
6063,42,Germany,01-10-2023,Standard,Agent,126,4063.66,1,40636.6,October,High Risk,1,9
6066,22,USA,03-03-2023,Standard,Agent,154,8608.74,1,120522.36,March,High Risk,1,17
6069,60,India,30-08-2023,Standard,Corporate,167,6891.11,1,96475.54,August,High Risk,1,4
6072,64,USA,20-12-2023,Standard,Corporate,67,14488.16,0,14488.16,December,Medium Risk,2,4
6076,35,Germany,19-11-2023,Standard,Corporate,8,4569.88,0,41128.92,November,Low Risk,2,7
6077,38,USA,10-04-2023,Standard,Online,74,11019.44,1,55097.2,April,Medium Risk,1,9
6088,69,USA,13-01-2023,Standard,Corporate,178,5350.11,1,74901.54,January,High Risk,2,9
6089,66,UK,16-08-2023,Standard,Corporate,41,4195.17,1,41951.7,August,Low Risk,1,6
6093,62,UAE,03-03-2023,Standard,Online,166,7261.05,1,72610.5,March,High Risk,2,9
6095,62,USA,09-03-2023,Standard,Corporate,177,12010.45,1,156135.85,March,High Risk,1,3
6096,55,USA,31-07-2023,Standard,Online,111,13527.86,1,175862.18,July,High Risk,2,16
6100,65,UAE,11-10-2023,Standard,Corporate,85,13769.05,0,178997.65,October,Medium Risk,1,9
6108,61,India,16-10-2023,Standard,Online,53,3883.47,0,38834.7,October,Medium Risk,2,2
6109,29,Germany,08-10-2023,Standard,Online,104,2064.3,1,18578.7,October,High Risk,2,13
6110,56,UAE,19-01-2023,Standard,Agent,15,10060.18,0,140842.52,January,Low Risk,2,4
6112,30,UK,16-04-2023,Standard,Agent,46,4732.91,1,61527.83,April,Low Risk,1,13
6123,69,UAE,27-07-2023,Standard,Agent,172,14782.28,1,147822.8,July,High Risk,2,13
6134,59,UAE,23-04-2023,Standard,Agent,76,2882.7,1,17296.2,April,Medium Risk,2,4
6135,38,USA,30-06-2023,Standard,Online,1,11844.02,1,47376.08,June,Low Risk,1,4
6139,55,USA,08-02-2023,Standard,Corporate,81,6905.33,1,75958.63,February,Medium Risk,2,6
6141,62,UAE,10-01-2023,Standard,Agent,146,13681.52,1,191541.28,January,High Risk,1,2
6146,34,UAE,12-07-2023,Standard,Agent,62,4586.6,0,45866,July,Medium Risk,1,10
6148,30,UAE,19-01-2023,Standard,Online,131,2707.82,1,21662.56,January,High Risk,2,3
6149,34,India,14-11-2023,Standard,Corporate,84,8282.78,1,41413.9,November,Medium Risk,1,8
6161,32,Germany,01-04-2023,Standard,Agent,137,14835.75,1,89014.5,April,High Risk,1,10
6166,52,India,14-04-2023,Standard,Corporate,70,6229.62,0,6229.62,April,Medium Risk,2,15
6171,40,UAE,29-03-2023,Standard,Agent,60,2219.74,1,19977.66,March,Medium Risk,1,4
6172,42,Germany,03-04-2023,Standard,Online,26,14339.31,0,14339.31,April,Low Risk,2,20
6179,23,India,30-06-2023,Standard,Online,155,9941.77,1,49708.85,June,High Risk,2,15
6181,67,India,16-09-2023,Standard,Corporate,9,12456.71,0,62283.55,September,Low Risk,2,3
6182,35,USA,01-05-2023,Standard,Corporate,178,10257.09,1,41028.36,May,High Risk,1,13
6192,60,UK,21-02-2023,Standard,Corporate,67,2707.29,0,21658.32,February,Medium Risk,1,15
6198,36,UAE,02-04-2023,Standard,Agent,129,11265.19,1,22530.38,April,High Risk,1,2
6199,37,India,19-05-2023,Standard,Online,40,8095.05,0,16190.1,May,Low Risk,1,14
6207,34,USA,18-07-2023,Standard,Online,128,6506.42,1,39038.52,July,High Risk,2,13
6211,18,USA,28-11-2023,Standard,Agent,152,14387.87,1,86327.22,November,High Risk,1,17
6213,49,UAE,05-08-2023,Standard,Online,93,9128.65,1,100415.15,August,Medium Risk,2,15
6214,53,Germany,08-07-2023,Standard,Online,8,13693.37,1,136933.7,July,Low Risk,1,18
6216,23,Germany,18-10-2023,Standard,Corporate,46,14509.64,0,188625.32,October,Low Risk,1,14
6224,33,USA,18-02-2023,Standard,Online,62,9424.65,1,47123.25,February,Medium Risk,2,2
6225,45,India,07-11-2023,Standard,Agent,161,8978.95,1,80810.55,November,High Risk,2,10
6226,33,USA,31-05-2023,Standard,Corporate,137,7414.5,1,88974,May,High Risk,2,17
6231,49,India,08-04-2023,Standard,Agent,67,7416.28,0,103827.92,April,Medium Risk,2,13
6233,19,UAE,23-12-2023,Standard,Corporate,143,7390.61,1,36953.05,December,High Risk,1,4
6237,41,USA,05-11-2023,Standard,Corporate,143,6867.91,1,61811.19,November,High Risk,2,6
6239,60,UAE,25-06-2023,Standard,Online,1,6685.88,1,6685.88,June,Low Risk,1,15
6240,48,UAE,16-08-2023,Standard,Agent,72,11158.46,1,78109.22,August,Medium Risk,1,5
6244,19,USA,27-08-2023,Standard,Agent,77,6422,0,70642,August,Medium Risk,2,3
6251,33,UAE,22-03-2023,Standard,Agent,149,12068.08,1,108612.72,March,High Risk,1,20
6253,47,USA,15-10-2023,Standard,Corporate,46,12176.87,1,146122.44,October,Low Risk,1,11
6256,35,Germany,13-10-2023,Standard,Corporate,117,8185.08,1,16370.16,October,High Risk,2,17
6258,22,India,03-05-2023,Standard,Agent,94,5111.61,0,61339.32,May,Medium Risk,1,19
6261,51,USA,07-06-2023,Standard,Agent,141,13840.4,1,41521.2,June,High Risk,1,7
6262,60,UK,19-04-2023,Standard,Agent,82,5707.28,0,74194.64,April,Medium Risk,1,4
6264,40,Germany,14-07-2023,Standard,Online,120,14077.19,1,154849.09,July,High Risk,2,11
6267,23,USA,23-10-2023,Standard,Agent,2,6525.48,0,65254.8,October,Low Risk,2,13
6269,61,USA,20-07-2023,Standard,Agent,163,3047.24,1,30472.4,July,High Risk,2,20
6276,35,India,02-03-2023,Standard,Online,125,13786.19,1,137861.9,March,High Risk,1,4
6280,26,UK,14-10-2023,Standard,Agent,122,11067.64,1,110676.4,October,High Risk,2,19
6281,54,UK,17-11-2023,Standard,Corporate,32,4052.08,0,36468.72,November,Low Risk,1,14
6282,27,Germany,05-04-2023,Standard,Online,3,6278.63,0,43950.41,April,Low Risk,1,8
6284,23,USA,03-09-2023,Standard,Agent,128,10490.03,1,94410.27,September,High Risk,2,8
6286,20,UK,16-09-2023,Standard,Corporate,58,9166.3,1,73330.4,September,Medium Risk,2,17
6288,28,India,18-10-2023,Standard,Agent,150,9195.94,1,128743.16,October,High Risk,2,2
6291,49,UAE,03-03-2023,Standard,Corporate,149,13273.05,1,92911.35,March,High Risk,1,11
6292,21,UK,05-12-2023,Standard,Corporate,126,5407.94,1,10815.88,December,High Risk,2,13
6296,36,Germany,16-06-2023,Standard,Corporate,145,7019.28,1,35096.4,June,High Risk,2,7
6297,22,Germany,08-03-2023,Standard,Agent,124,7932.23,1,63457.84,March,High Risk,1,19
6298,49,UK,16-12-2023,Standard,Corporate,99,10768.03,0,32304.09,December,Medium Risk,1,17
6299,39,India,27-02-2023,Standard,Agent,0,10099.84,0,70698.88,February,Low Risk,2,14
6301,52,India,10-05-2023,Standard,Corporate,88,11734.67,0,140816.04,May,Medium Risk,1,17
6302,39,Germany,25-01-2023,Standard,Agent,19,7718.63,0,77186.3,January,Low Risk,2,1
6303,18,India,11-01-2023,Standard,Corporate,16,4494.11,1,58423.43,January,Low Risk,1,9
6310,20,UK,03-02-2023,Standard,Online,161,5249.32,1,52493.2,February,High Risk,2,1
6311,26,India,15-10-2023,Standard,Online,86,3102.83,1,37233.96,October,Medium Risk,2,6
6314,31,UK,06-05-2023,Standard,Agent,54,11681.99,0,151865.87,May,Medium Risk,2,5
6316,35,UAE,14-05-2023,Standard,Online,177,9808.02,1,58848.12,May,High Risk,1,9
6317,66,UK,27-03-2023,Standard,Online,13,6721.42,1,73935.62,March,Low Risk,1,10
6323,64,UK,17-11-2023,Standard,Corporate,154,12083.38,1,84583.66,November,High Risk,2,9
6324,22,Germany,16-12-2023,Standard,Corporate,167,7360.63,1,66245.67,December,High Risk,2,9
6325,64,Germany,19-01-2023,Standard,Online,67,12962.31,0,25924.62,January,Medium Risk,1,3
6329,42,USA,12-10-2023,Standard,Online,88,11698.05,1,70188.3,October,Medium Risk,2,9
6330,45,USA,15-08-2023,Standard,Corporate,17,5125.49,0,35878.43,August,Low Risk,1,6
6332,62,UAE,22-12-2023,Standard,Corporate,36,11526.3,0,161368.2,December,Low Risk,1,2
6336,27,UAE,11-08-2023,Standard,Agent,78,4110.54,1,57547.56,August,Medium Risk,2,17
6338,59,USA,05-09-2023,Standard,Corporate,148,12690.87,1,76145.22,September,High Risk,1,3
6339,63,UAE,20-02-2023,Standard,Agent,121,12988.3,1,77929.8,February,High Risk,2,14
6342,42,Germany,22-01-2023,Standard,Online,176,2157.99,1,4315.98,January,High Risk,1,10
6345,69,UK,02-02-2023,Standard,Online,96,9516.19,1,123710.47,February,Medium Risk,2,19
6346,65,USA,07-05-2023,Standard,Online,48,2125.18,0,27627.34,May,Low Risk,1,10
6354,39,UAE,17-01-2023,Standard,Online,39,11723.69,0,58618.45,January,Low Risk,2,9
6357,34,USA,20-04-2023,Standard,Corporate,91,13360.22,1,53440.88,April,Medium Risk,1,6
6364,66,Germany,14-10-2023,Standard,Online,7,3214.62,0,3214.62,October,Low Risk,2,12
6368,43,India,10-11-2023,Standard,Corporate,152,12664.73,1,126647.3,November,High Risk,1,1
6371,61,India,03-07-2023,Standard,Online,124,8680.44,1,121526.16,July,High Risk,1,10
6375,65,India,11-04-2023,Standard,Agent,6,5970.9,0,5970.9,April,Low Risk,2,15
6376,59,USA,29-04-2023,Standard,Agent,50,7450.52,0,81955.72,April,Low Risk,1,16
6382,43,India,09-07-2023,Standard,Corporate,137,9571.5,1,124429.5,July,High Risk,2,6
6384,44,USA,13-04-2023,Standard,Online,58,10335.01,0,72345.07,April,Medium Risk,1,9
6387,24,UK,10-05-2023,Standard,Agent,13,14266.19,1,171194.28,May,Low Risk,1,9
6394,34,India,09-07-2023,Standard,Agent,64,7614.42,1,83758.62,July,Medium Risk,2,12
6398,25,USA,10-04-2023,Standard,Agent,38,4282.19,1,29975.33,April,Low Risk,1,3
6405,64,USA,22-03-2023,Standard,Agent,84,12301.12,1,110710.08,March,Medium Risk,2,9
6406,29,UAE,08-08-2023,Standard,Agent,91,8827.84,0,26483.52,August,Medium Risk,1,3
6407,54,UAE,26-03-2023,Standard,Agent,99,9667.11,0,38668.44,March,Medium Risk,2,12
6413,24,UK,16-09-2023,Standard,Corporate,65,7203.38,1,43220.28,September,Medium Risk,1,19
6416,54,Germany,07-10-2023,Standard,Corporate,166,7792.34,1,7792.34,October,High Risk,1,11
6419,32,India,29-06-2023,Standard,Corporate,169,7043.87,1,91570.31,June,High Risk,2,2
6421,64,India,26-07-2023,Standard,Agent,109,2482.55,1,22342.95,July,High Risk,1,14
6424,36,UK,24-06-2023,Standard,Corporate,5,2593.64,1,25936.4,June,Low Risk,2,7
6429,44,USA,10-12-2023,Standard,Corporate,76,2211.65,0,30963.1,December,Medium Risk,1,3
6430,69,USA,25-08-2023,Standard,Agent,26,8309.19,0,66473.52,August,Low Risk,1,1
6436,19,India,17-01-2023,Standard,Corporate,150,13931.19,1,111449.52,January,High Risk,2,3
6437,39,Germany,27-03-2023,Standard,Online,153,3616.35,1,39779.85,March,High Risk,1,2
6440,35,USA,30-06-2023,Standard,Online,179,6180.36,1,61803.6,June,High Risk,1,17
6443,47,Germany,25-05-2023,Standard,Agent,110,8071.58,1,24214.74,May,High Risk,2,7
6453,69,USA,10-12-2023,Standard,Agent,165,7985.02,1,15970.04,December,High Risk,2,19
6454,69,UAE,04-06-2023,Standard,Agent,129,2242.66,1,22426.6,June,High Risk,2,10
6458,56,India,30-08-2023,Standard,Agent,124,3225.59,1,22579.13,August,High Risk,2,6
6464,64,India,07-08-2023,Standard,Agent,100,5502.29,1,49520.61,August,Medium Risk,1,18
6465,32,Germany,19-06-2023,Standard,Agent,31,14016.54,1,42049.62,June,Low Risk,2,16
6466,37,UAE,10-10-2023,Standard,Corporate,130,2403.09,1,4806.18,October,High Risk,1,12
6467,26,India,08-05-2023,Standard,Agent,16,13400.5,0,187607,May,Low Risk,1,19
6473,37,USA,19-10-2023,Standard,Online,1,12862.1,0,180069.4,October,Low Risk,1,18
6474,40,Germany,07-03-2023,Standard,Agent,33,8202.57,1,65620.56,March,Low Risk,2,10
6484,26,India,06-09-2023,Standard,Agent,55,2730.71,0,27307.1,September,Medium Risk,2,3
6486,48,UAE,05-05-2023,Standard,Corporate,148,10010.1,1,110111.1,May,High Risk,2,18
6487,24,Germany,02-01-2023,Standard,Online,57,7812.39,0,101561.07,January,Medium Risk,1,15
6489,36,Germany,19-07-2023,Standard,Corporate,30,12609.94,0,163929.22,July,Low Risk,2,17
6492,48,UAE,09-10-2023,Standard,Agent,106,5193.89,1,25969.45,October,High Risk,1,12
6496,36,India,29-04-2023,Standard,Agent,163,9451.13,1,132315.82,April,High Risk,2,10
6498,49,India,19-08-2023,Standard,Corporate,61,4822.15,0,14466.45,August,Medium Risk,1,9
6503,19,UK,12-02-2023,Standard,Agent,18,3478.26,0,38260.86,February,Low Risk,1,20
6516,38,Germany,26-01-2023,Standard,Online,177,14928.82,1,209003.48,January,High Risk,1,3
6519,43,UAE,25-05-2023,Standard,Corporate,100,10267.45,1,61604.7,May,Medium Risk,1,12
6522,29,UAE,11-05-2023,Standard,Online,41,10627.62,1,74393.34,May,Low Risk,2,14
6526,28,Germany,20-05-2023,Standard,Corporate,23,9720.56,1,116646.72,May,Low Risk,2,4
6527,45,USA,23-02-2023,Standard,Agent,68,10820.27,0,86562.16,February,Medium Risk,2,19
6528,49,India,01-01-2023,Standard,Agent,84,12134.73,0,97077.84,January,Medium Risk,2,12
6533,24,Germany,23-10-2023,Standard,Corporate,19,12787.33,0,115085.97,October,Low Risk,2,17
6536,41,Germany,14-02-2023,Standard,Agent,138,5657.28,1,16971.84,February,High Risk,2,15
6537,21,USA,09-12-2023,Standard,Agent,85,2810.47,0,36536.11,December,Medium Risk,1,10
6540,43,UK,21-08-2023,Standard,Agent,141,8892.49,1,44462.45,August,High Risk,2,13
6545,28,USA,26-09-2023,Standard,Corporate,143,12570.89,1,100567.12,September,High Risk,1,8
6552,66,UAE,08-01-2023,Standard,Agent,169,9099.43,1,109193.16,January,High Risk,1,11
6553,19,UAE,07-10-2023,Standard,Agent,68,11294.73,1,90357.84,October,Medium Risk,1,14
6558,37,UAE,16-12-2023,Standard,Corporate,156,14688.35,1,73441.75,December,High Risk,2,4
6570,64,UAE,27-12-2023,Standard,Online,86,13592.93,1,190301.02,December,Medium Risk,1,15
6571,54,UK,31-10-2023,Standard,Corporate,67,4835.77,0,62865.01,October,Medium Risk,1,2
6577,60,USA,26-10-2023,Standard,Online,133,11440.89,1,137290.68,October,High Risk,2,1
6578,44,UAE,17-01-2023,Standard,Agent,70,5507.97,0,22031.88,January,Medium Risk,1,17
6579,58,Germany,30-07-2023,Standard,Corporate,172,12660.71,1,164589.23,July,High Risk,2,14
6580,33,India,20-08-2023,Standard,Agent,168,5717.73,1,74330.49,August,High Risk,2,17
6582,49,Germany,02-07-2023,Standard,Online,132,9169.22,1,64184.54,July,High Risk,1,2
6587,57,Germany,18-03-2023,Standard,Online,8,6479.36,1,38876.16,March,Low Risk,2,4
6588,26,UK,04-02-2023,Standard,Corporate,131,6939.26,1,48574.82,February,High Risk,1,8
6591,26,USA,20-06-2023,Standard,Agent,73,2382.79,1,19062.32,June,Medium Risk,1,9
6592,27,UAE,01-02-2023,Standard,Online,95,7315.43,1,65838.87,February,Medium Risk,2,17
6597,56,Germany,01-10-2023,Standard,Agent,115,2202.41,1,24226.51,October,High Risk,2,7
6601,53,India,30-11-2023,Standard,Agent,117,5371.7,1,26858.5,November,High Risk,2,8
6602,41,USA,18-09-2023,Standard,Corporate,6,14962.68,0,44888.04,September,Low Risk,2,9
6606,31,India,15-03-2023,Standard,Corporate,102,5632.37,1,39426.59,March,High Risk,1,18
6609,32,UK,15-06-2023,Standard,Corporate,2,2011.01,0,6033.03,June,Low Risk,2,14
6610,29,India,22-08-2023,Standard,Agent,61,8391.12,0,33564.48,August,Medium Risk,2,4
6612,45,Germany,30-11-2023,Standard,Agent,1,4040.5,0,52526.5,November,Low Risk,1,1
6617,27,UAE,04-02-2023,Standard,Corporate,139,5656.42,1,50907.78,February,High Risk,1,7
6622,41,India,05-05-2023,Standard,Agent,79,8304.54,0,58131.78,May,Medium Risk,2,19
6623,31,UK,20-03-2023,Standard,Agent,44,11557.26,1,80900.82,March,Low Risk,2,18
6624,51,UK,02-03-2023,Standard,Agent,147,6148.74,1,49189.92,March,High Risk,1,4
6625,29,USA,05-08-2023,Standard,Agent,52,2152.11,1,25825.32,August,Medium Risk,2,12
6632,31,UAE,22-06-2023,Standard,Online,105,13309.49,1,173023.37,June,High Risk,1,15
6636,49,USA,05-10-2023,Standard,Corporate,21,12933.6,0,168136.8,October,Low Risk,1,14
6638,62,Germany,18-08-2023,Standard,Corporate,20,13536.96,0,148906.56,August,Low Risk,2,6
6639,53,USA,14-06-2023,Standard,Corporate,175,11961.33,1,119613.3,June,High Risk,1,8
6642,55,USA,28-06-2023,Standard,Corporate,167,3104.5,1,6209,June,High Risk,2,15
6646,62,India,26-08-2023,Standard,Agent,158,12938.05,1,116442.45,August,High Risk,1,16
6647,33,UAE,03-11-2023,Standard,Online,142,10219.99,1,71539.93,November,High Risk,2,3
6648,22,USA,31-08-2023,Standard,Corporate,57,3511.48,0,49160.72,August,Medium Risk,1,18
6649,21,UAE,31-05-2023,Standard,Agent,44,13222.59,1,119003.31,May,Low Risk,1,7
6651,57,USA,30-12-2023,Standard,Online,151,5438.45,1,16315.35,December,High Risk,1,20
6652,68,Germany,04-09-2023,Standard,Corporate,37,11826.15,1,130087.65,September,Low Risk,1,17
6653,31,UK,07-08-2023,Standard,Corporate,50,11319.78,1,45279.12,August,Low Risk,1,9
6660,34,India,27-06-2023,Standard,Agent,48,8573.26,1,77159.34,June,Low Risk,1,5
6664,24,UAE,06-06-2023,Standard,Online,81,10992.89,1,32978.67,June,Medium Risk,1,16
6667,32,USA,27-07-2023,Standard,Online,23,8724.67,0,87246.7,July,Low Risk,2,7
6669,34,Germany,27-10-2023,Standard,Corporate,16,13078.21,0,65391.05,October,Low Risk,1,15
6673,51,India,18-01-2023,Standard,Corporate,106,2919.49,1,35033.88,January,High Risk,2,18
6675,62,Germany,01-09-2023,Standard,Online,28,7338.6,1,51370.2,September,Low Risk,2,16
6676,44,UAE,20-02-2023,Standard,Agent,11,10881.41,0,152339.74,February,Low Risk,1,4
6678,40,Germany,26-08-2023,Standard,Online,126,12361.13,1,173055.82,August,High Risk,1,8
6682,60,Germany,18-02-2023,Standard,Online,60,3557.23,1,39129.53,February,Medium Risk,2,17
6686,34,Germany,01-02-2023,Standard,Online,107,12364.05,1,148368.6,February,High Risk,1,19
6688,36,UAE,10-02-2023,Standard,Corporate,46,8473.66,1,84736.6,February,Low Risk,1,12
6689,63,UK,19-10-2023,Standard,Agent,160,3383.27,1,37215.97,October,High Risk,1,5
6690,40,Germany,13-04-2023,Standard,Agent,66,3463.37,1,34633.7,April,Medium Risk,1,19
6691,49,USA,19-10-2023,Standard,Corporate,63,8721.2,0,34884.8,October,Medium Risk,2,12
6696,22,USA,18-05-2023,Standard,Online,93,4877.9,0,34145.3,May,Medium Risk,2,1
6697,26,India,22-11-2023,Standard,Corporate,78,2413.5,0,26548.5,November,Medium Risk,1,3
6698,46,UK,19-07-2023,Standard,Online,38,14223.56,1,170682.72,July,Low Risk,1,12
6699,23,UAE,01-12-2023,Standard,Agent,169,8177.96,1,73601.64,December,High Risk,1,17
6702,39,USA,05-10-2023,Standard,Agent,20,12818.17,0,140999.87,October,Low Risk,2,8
6703,19,India,20-01-2023,Standard,Corporate,174,4738.49,1,9476.98,January,High Risk,1,8
6704,62,Germany,16-10-2023,Standard,Agent,73,10832.75,0,32498.25,October,Medium Risk,2,7
6710,37,USA,28-02-2023,Standard,Corporate,101,7914.94,1,63319.52,February,High Risk,1,13
6712,40,UK,14-04-2023,Standard,Corporate,62,11433.52,0,125768.72,April,Medium Risk,1,6
6714,28,UAE,04-10-2023,Standard,Online,179,12948.02,1,155376.24,October,High Risk,2,17
6718,28,Germany,01-12-2023,Standard,Online,91,6775.47,1,60979.23,December,Medium Risk,2,1
6721,33,India,22-05-2023,Standard,Corporate,8,11043.42,0,110434.2,May,Low Risk,2,9
6723,37,UAE,26-04-2023,Standard,Online,23,3767.73,0,33909.57,April,Low Risk,2,8
6727,64,USA,26-12-2023,Standard,Online,179,9682.24,1,19364.48,December,High Risk,2,17
6728,18,India,28-03-2023,Standard,Online,131,13487.65,1,121388.85,March,High Risk,2,5
6730,19,India,13-12-2023,Standard,Corporate,140,8263.53,1,8263.53,December,High Risk,1,12
6734,25,UK,08-12-2023,Standard,Online,109,5854.99,1,29274.95,December,High Risk,2,6
6738,50,India,04-09-2023,Standard,Online,35,2310.61,1,13863.66,September,Low Risk,1,20
6745,37,USA,21-04-2023,Standard,Corporate,66,11434.1,0,102906.9,April,Medium Risk,1,4
6748,26,UK,13-01-2023,Standard,Corporate,89,13402.89,1,40208.67,January,Medium Risk,1,12
6749,56,USA,20-09-2023,Standard,Online,158,7200.03,1,79200.33,September,High Risk,1,2
6751,68,India,23-01-2023,Standard,Agent,89,14180.06,0,85080.36,January,Medium Risk,1,14
6753,55,USA,30-08-2023,Standard,Agent,10,2359.82,0,23598.2,August,Low Risk,2,10
6754,44,Germany,27-08-2023,Standard,Online,79,14558.34,0,203816.76,August,Medium Risk,1,7
6756,60,USA,14-06-2023,Standard,Online,105,14107.02,1,141070.2,June,High Risk,1,6
6760,45,USA,14-06-2023,Standard,Online,53,8589.19,1,94481.09,June,Medium Risk,2,11
6761,69,USA,23-01-2023,Standard,Corporate,92,12328.25,0,49313,January,Medium Risk,1,17
6763,62,India,13-02-2023,Standard,Online,176,6795.82,1,27183.28,February,High Risk,1,18
6769,25,Germany,05-09-2023,Standard,Online,7,6437.86,1,83692.18,September,Low Risk,1,16
6773,68,UK,18-02-2023,Standard,Online,74,13201.98,1,79211.88,February,Medium Risk,2,3
6778,45,UAE,15-07-2023,Standard,Corporate,117,13656.27,1,13656.27,July,High Risk,2,15
6782,65,USA,22-10-2023,Standard,Agent,144,11260.49,1,78823.43,October,High Risk,2,11
6783,56,UK,13-12-2023,Standard,Online,122,11276.34,1,67658.04,December,High Risk,2,18
6787,48,UAE,23-01-2023,Standard,Agent,160,9184.13,1,36736.52,January,High Risk,2,20
6791,59,India,18-01-2023,Standard,Agent,143,13121.09,1,131210.9,January,High Risk,2,10
6796,60,UAE,26-05-2023,Standard,Agent,91,3743.93,1,3743.93,May,Medium Risk,1,11
6800,69,UK,12-05-2023,Standard,Agent,30,8191.73,1,40958.65,May,Low Risk,2,1
6812,28,Germany,20-11-2023,Standard,Corporate,122,14715.49,1,73577.45,November,High Risk,2,1
6814,21,Germany,27-02-2023,Standard,Corporate,152,6573.15,1,92024.1,February,High Risk,1,11
6818,55,India,05-04-2023,Standard,Corporate,131,11443.85,1,68663.1,April,High Risk,1,20
6819,63,India,04-01-2023,Standard,Online,158,9157.06,1,36628.24,January,High Risk,2,20
6820,29,USA,14-06-2023,Standard,Agent,119,12674.54,1,88721.78,June,High Risk,2,18
6821,60,USA,27-10-2023,Standard,Agent,95,14740.51,0,206367.14,October,Medium Risk,1,20
6826,33,India,31-07-2023,Standard,Online,86,2008.57,1,14059.99,July,Medium Risk,1,19
6828,42,USA,24-02-2023,Standard,Agent,46,11866.86,0,118668.6,February,Low Risk,1,6
6829,69,USA,02-12-2023,Standard,Agent,7,13622.14,1,27244.28,December,Low Risk,2,7
6834,24,Germany,30-01-2023,Standard,Online,21,6486.51,1,58378.59,January,Low Risk,2,5
6841,40,UAE,30-08-2023,Standard,Online,13,12709.76,1,76258.56,August,Low Risk,2,9
6842,67,USA,10-09-2023,Standard,Corporate,72,11107.98,1,44431.92,September,Medium Risk,1,20
6845,64,Germany,08-02-2023,Standard,Online,151,7950.88,1,15901.76,February,High Risk,2,15
6846,43,UAE,16-09-2023,Standard,Corporate,48,5723.89,0,40067.23,September,Low Risk,2,7
6851,53,UK,08-08-2023,Standard,Corporate,108,3613.29,1,39746.19,August,High Risk,1,10
6852,31,UAE,04-01-2023,Standard,Online,142,10312.24,1,134059.12,January,High Risk,1,5
6853,31,UK,16-12-2023,Standard,Online,42,3875.89,1,11627.67,December,Low Risk,1,10
6863,46,UAE,02-12-2023,Standard,Corporate,99,2005.17,1,16041.36,December,Medium Risk,2,20
6865,32,India,23-09-2023,Standard,Online,170,2355.28,1,32973.92,September,High Risk,1,19
6875,42,Germany,09-06-2023,Standard,Online,101,8560.27,1,85602.7,June,High Risk,1,10
6878,39,USA,06-05-2023,Standard,Online,45,7882.38,0,15764.76,May,Low Risk,1,12
6879,34,USA,31-03-2023,Standard,Online,5,8811.83,1,114553.79,March,Low Risk,2,9
